3,6,2020-04-02 00:08:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 40.42406354124434}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9751410136395605}}"
5,7,2020-04-02 00:08:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.23998154097834}}"
1,2,2020-04-02 00:09:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.95418049335497}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0436546071452766}}"
2,5,2020-04-02 00:09:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.4280306544665}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9601964188796571}}"
3,6,2020-04-02 00:09:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.01866113771614}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9566205550242907}}"
5,7,2020-04-02 00:09:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.265864856544496}}"
1,2,2020-04-02 00:10:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.07790737026552}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0324031071361497}}"
2,5,2020-04-02 00:10:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.665005086560619}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0493036032182417}}"
3,6,2020-04-02 00:10:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 40.49932842875272}, ""pressure"": {""units"": ""ATM"", ""value"": 0.989139555560126}}"
5,7,2020-04-02 00:10:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.40339114355387}}"
1,2,2020-04-02 00:11:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.33366885996736}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0324541437803432}}"
2,5,2020-04-02 00:11:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.231953272276725}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0089941490716696}}"
3,6,2020-04-02 00:11:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 40.90720042373479}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9648105885489013}}"
5,7,2020-04-02 00:11:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.339993785352114}}"
1,2,2020-04-02 00:12:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.66172137610159}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9534129295987317}}"
2,5,2020-04-02 00:12:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.226899396403192}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0307324626172352}}"
3,6,2020-04-02 00:12:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.371355948579826}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9990816882268816}}"
5,7,2020-04-02 00:12:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 40.767716758785284}}"
1,2,2020-04-02 00:13:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.394752472707644}, ""pressure"": {""units"": ""ATM"", ""value"": 0.981721578208195}}"
2,5,2020-04-02 00:13:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.698838556658377}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0477115903921443}}"
3,6,2020-04-02 00:13:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.405176821081334}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0495382993269973}}"
5,7,2020-04-02 00:13:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.17325974205966}}"
1,2,2020-04-02 00:14:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.09010583173465}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9735810753060853}}"
2,5,2020-04-02 00:14:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.52106869746389}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9764068595441575}}"
3,6,2020-04-02 00:14:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.387152364348935}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9669293837779731}}"
5,7,2020-04-02 00:14:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.25767258698353}}"
1,2,2020-04-02 00:15:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.80572061423}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9732253954102015}}"
2,5,2020-04-02 00:15:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.481349745758926}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9746977033691859}}"
3,6,2020-04-02 00:15:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.12100035586825}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0112864768587502}}"
5,7,2020-04-02 00:15:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.56363592742497}}"
1,2,2020-04-02 00:16:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.798891843566125}, ""pressure"": {""units"": ""ATM"", ""value"": 1.020157270527738}}"
2,5,2020-04-02 00:16:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.705183026493943}, ""pressure"": {""units"": ""ATM"", ""value"": 1.049315316753021}}"
3,6,2020-04-02 00:16:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.55858297401331}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0178468573746629}}"
5,7,2020-04-02 00:16:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.65954026739668}}"
1,2,2020-04-02 00:17:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.82384487220751}, ""pressure"": {""units"": ""ATM"", ""value"": 1.030128909487072}}"
2,5,2020-04-02 00:17:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.554171650048412}, ""pressure"": {""units"": ""ATM"", ""value"": 0.952782023221845}}"
3,6,2020-04-02 00:17:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.36294458537317}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9754791692162573}}"
5,7,2020-04-02 00:17:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 40.82921052631583}}"
1,2,2020-04-02 00:18:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.044058195948516}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0357260293653099}}"
2,5,2020-04-02 00:18:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.625699350103353}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9663889844614976}}"
3,6,2020-04-02 00:18:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.65087382886893}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0492371638845996}}"
5,7,2020-04-02 00:18:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.22210621533717}}"
1,2,2020-04-02 00:19:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.15602811385899}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0376925197121871}}"
2,5,2020-04-02 00:19:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.616467476465449}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9972178257748755}}"
3,6,2020-04-02 00:19:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 40.912126487841604}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0380419136248018}}"
5,7,2020-04-02 00:19:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.36282644320361}}"
1,2,2020-04-02 00:20:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.47501631233355}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0153443120095758}}"
2,5,2020-04-02 00:20:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.493387329177626}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0219682865198605}}"
3,6,2020-04-02 00:20:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.177693115609365}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9982117737985172}}"
5,7,2020-04-02 00:20:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 40.975767530106815}}"
1,2,2020-04-02 00:21:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.302701972581694}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9589563247847211}}"
2,5,2020-04-02 00:21:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.376128515214125}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9996212814750363}}"
3,6,2020-04-02 00:21:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.642344602203096}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9624136793440815}}"
5,7,2020-04-02 00:21:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.2041577173911}}"
1,2,2020-04-02 00:22:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.41653577068493}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9876173694913051}}"
2,5,2020-04-02 00:22:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.78969745875357}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0250248521199523}}"
3,6,2020-04-02 00:22:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.17760186413562}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9832140806280716}}"
5,7,2020-04-02 00:22:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 40.96066987854401}}"
1,2,2020-04-02 00:23:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.592890216619466}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0308716335250472}}"
2,5,2020-04-02 00:23:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.448454225764516}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9982357444607356}}"
3,6,2020-04-02 00:23:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.10690510997734}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9705256064733343}}"
5,7,2020-04-02 00:23:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.098482626939024}}"
1,2,2020-04-02 00:24:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.17992897154528}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9694707566183053}}"
2,5,2020-04-02 00:24:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.672447192105343}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9736495624468922}}"
3,6,2020-04-02 00:24:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.03150950384969}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0119961254928218}}"
5,7,2020-04-02 00:24:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.16001098077002}}"
1,2,2020-04-02 00:25:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.842406783961216}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9983365215804848}}"
2,5,2020-04-02 00:25:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.503789306617222}, ""pressure"": {""units"": ""ATM"", ""value"": 1.018412541751573}}"
3,6,2020-04-02 00:25:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.112247087862855}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0452720319664563}}"
5,7,2020-04-02 00:25:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 42.015172802111145}}"
1,2,2020-04-02 00:26:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 50.75327634853699}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0142835465521685}}"
2,5,2020-04-02 00:26:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.788995397599184}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9972982610803}}"
3,6,2020-04-02 00:26:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.13650823206183}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9898309986653713}}"
5,7,2020-04-02 00:26:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.582353637215284}}"
1,2,2020-04-02 00:27:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.484789129946634}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9974895138045342}}"
2,5,2020-04-02 00:27:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.436516932768562}, ""pressure"": {""units"": ""ATM"", ""value"": 1.006328442934189}}"
3,6,2020-04-02 00:27:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 42.07900824268473}, ""pressure"": {""units"": ""ATM"", ""value"": 1.049939174335123}}"
5,7,2020-04-02 00:27:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.49113429016245}}"
1,2,2020-04-02 00:28:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.0202266002958}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0145640214274954}}"
2,5,2020-04-02 00:28:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.555378357533563}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9606598333455725}}"
3,6,2020-04-02 00:28:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 42.07946598690198}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9620783199843771}}"
5,7,2020-04-02 00:28:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.19421579179504}}"
1,2,2020-04-02 00:29:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.72051225154565}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9622887653510802}}"
2,5,2020-04-02 00:29:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.555386751528886}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0205970707313998}}"
3,6,2020-04-02 00:29:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.348982670616266}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9830700351689695}}"
5,7,2020-04-02 00:29:00,01010000A0E610000052B81E85EB815E409A99999999D947400000000000006940,"{""temperature"": {""units"": ""F"", ""value"": 41.872584373497254}}"
1,2,2020-04-02 00:30:00,01010000A0E61000007B14AE47E19A5E40A4703D0AD7E342400000000000005E40,"{""temperature"": {""units"": ""F"", ""value"": 51.39831073979022}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0305103926435413}}"
2,5,2020-04-02 00:30:00,01010000A0E610000050FC1873D79A5E40D0D556EC2FE342400000000000005940,"{""temperature"": {""units"": ""C"", ""value"": 10.728083739502347}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9727595466645864}}"
3,6,2020-04-02 00:30:00,01010000A0E61000001AC05B2041955E40E86A2BF697CD47400000000000005940,"{""temperature"": {""units"": ""F"", ""value"": 41.315030041626564}, ""pressure"": {""units"": ""ATM"", ""value"": 1.046042750283147}}"
