4,2020-04-02 00:03:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.346182455313954}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0032441154737324}}",Melbourne
5,2020-04-02 00:03:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.513185483265794}, ""pressure"": {""units"": ""ATM"", ""value"": 0.992617411353823}}",Jakarta
6,2020-04-02 00:03:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.133955666603555}, ""pressure"": {""units"": ""ATM"", ""value"": 1.007181441007466}}",Tokyo
7,2020-04-02 00:03:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.71438283554025}, ""pressure"": {""units"": ""ATM"", ""value"": 1.006362234544332}}",Seoul
8,2020-04-02 00:03:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.99409107785097}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0144117560047743}}",Nairobi
9,2020-04-02 00:03:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.544155895803392}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0207734027030446}}",Kinshasa
10,2020-04-02 00:03:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.905253957173784}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9802410530447164}}",Paris
11,2020-04-02 00:03:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.61283950862613}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9583223512292328}}",Athens
12,2020-04-02 00:03:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -48.99255131891752}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0487083446307202}}",McMurdo Research Station
0,2020-04-02 00:04:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.28842499535925}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9913350199203398}}",Redmond
1,2020-04-02 00:04:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.98380803231473}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0465756003774542}}",Ottawa
2,2020-04-02 00:04:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.67230576607451}, ""pressure"": {""units"": ""ATM"", ""value"": 1.028350316867475}}",Buenos Aires
3,2020-04-02 00:04:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.293547146883334}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9643774002038237}}",Easter Island
4,2020-04-02 00:04:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.308227209276346}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0427441624316058}}",Melbourne
5,2020-04-02 00:04:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.71987876000202}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0402777544796968}}",Jakarta
6,2020-04-02 00:04:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.74908706371633}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0461276942882498}}",Tokyo
7,2020-04-02 00:04:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.38423530550168}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0394215125257775}}",Seoul
8,2020-04-02 00:04:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.278836247950085}, ""pressure"": {""units"": ""ATM"", ""value"": 0.961899401707173}}",Nairobi
9,2020-04-02 00:04:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.284612083515533}, ""pressure"": {""units"": ""ATM"", ""value"": 1.003894004312892}}",Kinshasa
10,2020-04-02 00:04:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.0552125777574}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9708418402754766}}",Paris
11,2020-04-02 00:04:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.90374227813514}, ""pressure"": {""units"": ""ATM"", ""value"": 1.011064304211955}}",Athens
12,2020-04-02 00:04:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.548358557662986}, ""pressure"": {""units"": ""ATM"", ""value"": 1.000679862703571}}",McMurdo Research Station
0,2020-04-02 00:05:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.59882790269049}, ""pressure"": {""units"": ""ATM"", ""value"": 1.025815430730567}}",Redmond
1,2020-04-02 00:05:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.058440812060383}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9768559170825867}}",Ottawa
2,2020-04-02 00:05:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.334090262345114}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9935404734958228}}",Buenos Aires
3,2020-04-02 00:05:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.5025935980166}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9679492273516632}}",Easter Island
4,2020-04-02 00:05:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.22910098819216}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0429241489141658}}",Melbourne
5,2020-04-02 00:05:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.24232962608653}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9878277447259926}}",Jakarta
6,2020-04-02 00:05:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.31938112058086}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9822009906313031}}",Tokyo
7,2020-04-02 00:05:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.64452979450864}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0490206630523176}}",Seoul
8,2020-04-02 00:05:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.76573807855691}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9738994047590513}}",Nairobi
9,2020-04-02 00:05:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.63246975285645}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9840819096467535}}",Kinshasa
10,2020-04-02 00:05:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.83734281298752}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0413019889829283}}",Paris
11,2020-04-02 00:05:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.759767743173644}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0096941577025125}}",Athens
12,2020-04-02 00:05:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.42771737606867}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9768012967112613}}",McMurdo Research Station
0,2020-04-02 00:06:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.27040160226679}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0433274236366117}}",Redmond
1,2020-04-02 00:06:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.508380128511234}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9745119993881879}}",Ottawa
2,2020-04-02 00:06:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.640407712763782}, ""pressure"": {""units"": ""ATM"", ""value"": 0.962402121246968}}",Buenos Aires
3,2020-04-02 00:06:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.854225084995804}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9902814975359138}}",Easter Island
4,2020-04-02 00:06:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.107260804646632}, ""pressure"": {""units"": ""ATM"", ""value"": 0.990944670567715}}",Melbourne
5,2020-04-02 00:06:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.373432438748715}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9789366356288303}}",Jakarta
6,2020-04-02 00:06:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.98102972635808}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9542988400324343}}",Tokyo
7,2020-04-02 00:06:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 72.05428889741711}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0020690130285639}}",Seoul
8,2020-04-02 00:06:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.14065088331473}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0349842140716146}}",Nairobi
9,2020-04-02 00:06:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.448041408800975}, ""pressure"": {""units"": ""ATM"", ""value"": 1.009774588969443}}",Kinshasa
10,2020-04-02 00:06:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.297920397652245}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9942463501949799}}",Paris
11,2020-04-02 00:06:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.175724876795876}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9777190798514132}}",Athens
12,2020-04-02 00:06:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.432442145749526}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9726376111244721}}",McMurdo Research Station
0,2020-04-02 00:07:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 61.00096620646848}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9588590210563536}}",Redmond
1,2020-04-02 00:07:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.596217720507113}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9592424777428797}}",Ottawa
2,2020-04-02 00:07:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.475588998827806}, ""pressure"": {""units"": ""ATM"", ""value"": 1.018218480347393}}",Buenos Aires
3,2020-04-02 00:07:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.50328304423817}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0053675676369576}}",Easter Island
4,2020-04-02 00:07:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.927230778123544}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0298848574483996}}",Melbourne
5,2020-04-02 00:07:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.259119598517564}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9888578404200128}}",Jakarta
6,2020-04-02 00:07:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.91289885587856}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0182139603157687}}",Tokyo
7,2020-04-02 00:07:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.84003824518882}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0309445348142028}}",Seoul
8,2020-04-02 00:07:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.147859100412823}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0326011199042542}}",Nairobi
9,2020-04-02 00:07:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.42126407160944}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9922026218937217}}",Kinshasa
10,2020-04-02 00:07:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.058022394342633}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9691977825550292}}",Paris
11,2020-04-02 00:07:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.33687367259707}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9869091429815643}}",Athens
12,2020-04-02 00:07:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.24509856543398}, ""pressure"": {""units"": ""ATM"", ""value"": 1.030039964011368}}",McMurdo Research Station
0,2020-04-02 00:08:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.62356003433347}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0443835731562103}}",Redmond
1,2020-04-02 00:08:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 21.00219187548114}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0465683748709045}}",Ottawa
2,2020-04-02 00:08:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.153206363449076}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0161686978785702}}",Buenos Aires
3,2020-04-02 00:08:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.63094213884214}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9939241545053816}}",Easter Island
4,2020-04-02 00:08:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.90614027721402}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0150958806065578}}",Melbourne
5,2020-04-02 00:08:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.2350308253329}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9912312035354236}}",Jakarta
6,2020-04-02 00:08:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.93643640450244}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9933766205325696}}",Tokyo
7,2020-04-02 00:08:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.84781802462822}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0044401059201977}}",Seoul
8,2020-04-02 00:08:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.305898060473385}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0399720649414326}}",Nairobi
9,2020-04-02 00:08:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.868016988138457}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0382270668333677}}",Kinshasa
10,2020-04-02 00:08:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.550566514195232}, ""pressure"": {""units"": ""ATM"", ""value"": 1.018254092530865}}",Paris
11,2020-04-02 00:08:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.360954883087345}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9510093131807295}}",Athens
